Matricule,First_Name,Last_Name,Email,Anonymat_name,Password,Gender,Age,Department,Level,Attendance ,Projects_Score,notecc,SN,Moyenne_Final,Sleep_hour,Stress_Level (1-10), decision, Annee
S1159,Maria,Smith,student159@university.com,Stud 160,1234,Male,24,GM,Master's,5.517,8.223,14.913,38.0175,13.3341,1.0,2, Admis   ,2020
S1160,Omar,Smith,student160@university.com,Stud 161,1234,Male,24,GCI,Bachelor's,6.268000000000001,5.913,16.994999999999997,34.985,12.8322,5.979166666666667,7, Admis   ,2020
S1161,Ali,Williams,student161@university.com,Stud 162,1234,Male,23,GE,Master's,9.595,9.767,18.636,44.0075,11.5506,1.342857142857143,1, Echec   ,2020
S1162,Liam,Williams,student162@university.com,Stud 163,1234,Female,20,GMP,PhD,8.35,8.643,25.328000000000003,30.3875,14.5417,2.1527777777777777,6, Admis   ,2020
S1163,Maria,Smith,student163@university.com,Stud 164,1234,Female,22,GMP,PhD,5.067,9.775,21.829,32.89,13.912200000000002,1.0,7, Admis   ,2020
S1164,Sara,Williams,student164@university.com,Stud 165,1234,Male,22,GMP,Master's,6.023,6.3870000000000005,19.189,43.1075,14.941300000000002,3.733333333333333,2, Admis   ,2020
S1165,Ali,Johnson,student165@university.com,Stud 166,1234,Male,18,GP,PhD,8.414,7.939,18.944,27.0375,12.4669,3.21875,2, Admis   ,2020
S1166,Liam,Brown,student166@university.com,Stud 167,1234,Male,21,GAM,Master's,8.822000000000001,8.661,17.051,36.825,9.6912,6.613636363636363,8, Echec   ,2020
S1167,Omar,Brown,student167@university.com,Stud 168,1234,Female,18,GESI,Master's,9.199,8.555,23.829,33.412499999999994,11.6179,0.8133333333333332,2, Echec   ,2020
S1168,Omar,Brown,student168@university.com,Stud 169,1234,Male,19,GAM,Master's,6.461,5.107,20.526,37.4975,10.1013,1.7407407407407407,10, Echec   ,2020
S1169,Emma,Johnson,student169@university.com,Stud 170,1234,Male,22,GIT,High School,9.655,9.991,17.708000000000002,32.7575,11.7622,3.295454545454545,2, Echec   ,2020
S1170,Liam,Williams,student170@university.com,Stud 171,1234,Female,21,GESI,Bachelor's,7.765000000000001,9.64,24.195999999999994,27.6525,13.850700000000002,4.270833333333334,5, Admis   ,2020
S1171,Ahmed,Jones,student171@university.com,Stud 172,1234,Female,23,GIT,High School,8.483,5.599,18.823,35.83,13.747,2.444444444444444,4, Admis   ,2020
S1172,John,Williams,student172@university.com,Stud 173,1234,Male,18,GM,PhD,7.984000000000001,7.718000000000001,16.264,38.78,14.1492,3.6774193548387095,1, Admis   ,2020
S1173,Maria,Smith,student173@university.com,Stud 174,1234,Male,23,GM,High School,5.614000000000001,6.573,24.843,38.5225,11.8531,1.0963855421686746,8, Echec   ,2020
S1174,Liam,Davis,student174@university.com,Stud 175,1234,Female,23,GE,High School,9.816,9.394,20.393,30.38,9.937,2.985074626865672,4, Echec   ,2020
S1175,Emma,Brown,student175@university.com,Stud 176,1234,Male,23,GMP,Master's,5.614000000000001,8.488,18.697,41.975,14.9548,2.328125,9, Admis   ,2020
S1176,John,Williams,student176@university.com,Stud 177,1234,Male,18,GM,PhD,6.274000000000001,6.118,16.962,35.71,13.0128,3.54,2, Admis   ,2020
S1177,John,Jones,student177@university.com,Stud 178,1234,Female,19,GESI,PhD,9.068,5.1690000000000005,21.271,41.3375,15.369099999999998,2.1818181818181817,2, Admis   ,2020
S1178,Ali,Smith,student178@university.com,Stud 179,1234,Female,24,GCI,Bachelor's,8.093000000000002,6.4590000000000005,23.209,35.5975,14.6717,0.7647058823529411,6, Admis   ,2020
S1179,John,Johnson,student179@university.com,Stud 180,1234,Female,24,GPR,Master's,9.191,5.191,24.055,28.1275,13.3129,3.469135802469136,2, Admis   ,2020
S1180,Ahmed,Johnson,student180@university.com,Stud 181,1234,Male,18,GCI,Bachelor's,7.579000000000001,5.707000000000001,22.876,24.875,12.207400000000002,4.410714285714286,2, Admis   ,2020
S1181,Omar,Jones,student181@university.com,Stud 182,1234,Female,24,GESI,Bachelor's,6.885,8.181000000000001,22.552,28.6325,13.250100000000002,2.36764705882353,6, Admis   ,2020
S1182,Emma,Smith,student182@university.com,Stud 183,1234,Female,20,GMP,High School,9.609000000000002,8.725,22.49,40.1975,16.2043,3.1694915254237284,6, Admis   ,2020
S1183,John,Brown,student183@university.com,Stud 184,1234,Male,24,GE,High School,5.181000000000001,7.340000000000001,22.864,39.485,11.2306,0.9666666666666668,8, Echec   ,2020
S1184,Ali,Williams,student184@university.com,Stud 185,1234,Male,22,GMP,Master's,9.281,8.001000000000001,18.866,36.325,14.494600000000004,3.9545454545454537,10, Admis   ,2020
S1185,Ahmed,Smith,student185@university.com,Stud 186,1234,Female,18,GMP,PhD,6.154,5.779,19.132,34.925,11.718,3.340425531914893,1, Echec   ,2020
S1186,Sara,Johnson,student186@university.com,Stud 187,1234,Female,24,GESI,Master's,9.244,6.5840000000000005,23.625,41.5475,16.200100000000003,1.6363636363636362,1, Admis   ,2020
S1187,Omar,Jones,student187@university.com,Stud 188,1234,Male,18,GAM,High School,5.696000000000001,8.564,16.249,41.63,11.4546,3.5774647887323945,7, Echec   ,2020
S1188,Omar,Jones,student188@university.com,Stud 189,1234,Male,19,QHSEI,Bachelor's,7.901000000000001,6.824,16.052999999999997,36.7725,13.5101,2.375,9, Admis   ,2020
S1189,Emma,Williams,student189@university.com,Stud 190,1234,Female,20,GAM,Master's,9.441,6.744,26.374,34.74,15.4598,1.175,7, Admis   ,2020
S1190,Omar,Jones,student190@university.com,Stud 191,1234,Female,18,GE,Master's,7.368000000000001,5.970000000000001,12.781999999999998,34.2525,10.5989,4.090909090909091,4, Echec   ,2020
S1191,John,Jones,student191@university.com,Stud 192,1234,Male,22,GE,Bachelor's,8.733,7.974,22.585,30.025,10.0996,2.96,9, Echec   ,2020
S1192,Ali,Smith,student192@university.com,Stud 193,1234,Female,24,GE,High School,9.023,9.048,20.615,33.487500000000004,11.8388,0.7887323943661971,6, Echec   ,2020
S1193,Omar,Brown,student193@university.com,Stud 194,1234,Male,22,GAM,PhD,8.682,7.347,16.692,40.495000000000005,14.6432,4.325581395348838,10, Admis   ,2020
S1194,Omar,Williams,student194@university.com,Stud 195,1234,Female,24,GCI,High School,9.627,5.578,17.871,30.832500000000003,11.1558,1.8656716417910448,1, Echec   ,2020
S1195,Sara,Smith,student195@university.com,Stud 196,1234,Male,18,GIT,High School,7.234000000000001,9.192,16.459,45.5975,10.1427,5.69047619047619,6, Echec   ,2020
S1196,Sara,Brown,student196@university.com,Stud 197,1234,Male,23,GAM,High School,5.866,5.357,19.551,37.85,11.141,3.883720930232558,10, Echec   ,2020
S1197,Maria,Smith,student197@university.com,Stud 198,1234,Female,24,GESI,High School,5.239000000000001,7.359000000000001,17.288999999999998,21.335,10.2444,6.023255813953488,6, Echec   ,2020
S1198,Ahmed,Davis,student198@university.com,Stud 199,1234,Female,23,GAM,Bachelor's,6.232,6.305,20.38,36.175,10.1247,2.811320754716981,1, Echec   ,2020
S1199,John,Smith,student199@university.com,Stud 200,1234,Male,20,GCI,High School,5.716,9.682,24.1,34.052499999999995,14.710099999999995,3.2125,8, Admis   ,2020
S1200,Omar,Jones,student200@university.com,Stud 201,1234,Female,22,GAM,PhD,7.790000000000001,8.688,20.752,31.5625,13.758499999999998,3.948275862068965,5, Admis   ,2020
S1201,Liam,Brown,student201@university.com,Stud 202,1234,Female,23,GCI,PhD,5.925000000000001,7.832,25.252,30.52,11.7461,3.569444444444444,4, Echec   ,2020
S1202,Omar,Williams,student202@university.com,Stud 203,1234,Female,22,GMP,Bachelor's,5.195,8.339,23.512,34.8975,10.848,5.500000000000001,10, Echec   ,2020
S1203,Ali,Williams,student203@university.com,Stud 204,1234,Male,24,GE,PhD,5.18,7.664000000000001,17.337999999999997,31.0625,12.2489,1.9770114942528736,1, Admis   ,2020
S1204,Maria,Brown,student204@university.com,Stud 205,1234,Female,24,GMP,Bachelor's,9.158,5.738,22.243,21.9275,11.813300000000002,2.1846153846153844,5, Echec   ,2020
S1205,Ahmed,Jones,student205@university.com,Stud 206,1234,Female,20,QHSEI,Bachelor's,7.957,8.545,13.304,41.510000000000005,14.2632,5.878048780487806,1, Admis   ,2020
S1206,Liam,Johnson,student206@university.com,Stud 207,1234,Male,24,GM,PhD,6.790000000000001,7.463,22.864,27.4725,12.9179,2.08955223880597,3, Admis   ,2020
S1207,Maria,Smith,student207@university.com,Stud 208,1234,Female,20,GCI,PhD,9.471,8.172,22.287000000000003,38.2125,10.6248,1.469387755102041,10, Echec   ,2020
S1208,Emma,Jones,student208@university.com,Stud 209,1234,Female,23,QHSEI,High School,5.351,5.226,18.848000000000003,28.1775,11.520500000000002,5.3,1, Echec   ,2020
S1209,Ahmed,Davis,student209@university.com,Stud 210,1234,Male,24,GM,Bachelor's,9.902,5.710000000000001,16.057,42.355,14.8048,2.128571428571429,10, Admis   ,2020
S1210,Omar,Brown,student210@university.com,Stud 211,1234,Male,18,QHSEI,Master's,8.081000000000001,7.947,24.99,23.8725,12.9781,1.627450980392157,3, Admis   ,2020
S1211,Omar,Smith,student211@university.com,Stud 212,1234,Female,21,GM,PhD,5.917000000000001,7.297000000000001,21.752,36.04,11.1923,4.15686274509804,2, Echec   ,2020
S1212,Ahmed,Williams,student212@university.com,Stud 213,1234,Female,19,GM,High School,8.395000000000001,6.134,19.277,39.415000000000006,9.8096,4.059701492537314,4, Echec   ,2020
S1213,Omar,Johnson,student213@university.com,Stud 214,1234,Male,21,GMP,Bachelor's,8.817,6.204000000000001,19.116,39.7025,14.767900000000004,5.096153846153846,7, Admis   ,2020
S1214,John,Davis,student214@university.com,Stud 215,1234,Male,21,GM,High School,7.147,8.158,17.227,24.7425,11.4549,4.108695652173913,1, Echec   ,2020
S1215,Ahmed,Williams,student215@university.com,Stud 216,1234,Female,22,QHSEI,High School,9.308,5.295000000000001,22.754,30.84,11.2913,1.2,7, Echec   ,2020
S1216,Maria,Brown,student216@university.com,Stud 217,1234,Female,20,GIT,Master's,5.754,7.170999999999999,20.471,42.155,15.110200000000004,5.209302325581395,6, Admis   ,2020
S1217,Ahmed,Smith,student217@university.com,Stud 218,1234,Female,22,GIT,PhD,6.394,7.616,21.012,36.0375,11.3015,2.376470588235294,4, Echec   ,2020
S1218,Liam,Brown,student218@university.com,Stud 219,1234,Male,23,GMP,PhD,5.4670000000000005,6.541,17.366999999999997,31.380000000000003,12.151,1.634920634920635,9, Admis   ,2020
S1219,Omar,Smith,student219@university.com,Stud 220,1234,Female,19,GCI,Bachelor's,6.054,9.103,23.838,34.72,14.743,6.707317073170732,7, Admis   ,2020
S1220,John,Jones,student220@university.com,Stud 221,1234,Male,23,GESI,High School,6.194,5.284000000000001,23.098000000000003,27.0875,9.3901,1.411764705882353,10, Echec   ,2020
S1221,John,Johnson,student221@university.com,Stud 222,1234,Male,18,GMP,Bachelor's,9.588,9.329,16.39,46.1675,16.294900000000002,1.625,10, Admis   ,2020
S1222,Emma,Jones,student222@university.com,Stud 223,1234,Male,19,GM,PhD,5.391,8.616,14.665999999999997,29.1375,11.5621,1.1384615384615384,5, Echec   ,2020
S1223,Maria,Jones,student223@university.com,Stud 224,1234,Female,22,QHSEI,Master's,7.1370000000000005,7.231000000000001,18.343,42.5225,15.0467,4.793103448275862,2, Admis   ,2020
S1224,Sara,Brown,student224@university.com,Stud 225,1234,Female,24,GM,Bachelor's,7.662000000000001,9.622,14.259,39.1775,14.144099999999998,1.0535714285714286,1, Admis   ,2020
S1225,Sara,Johnson,student225@university.com,Stud 226,1234,Female,24,GAM,High School,9.493,8.511000000000001,18.994,41.120000000000005,10.13,2.557377049180328,2, Echec   ,2020
S1226,Ahmed,Smith,student226@university.com,Stud 227,1234,Male,22,GP,Master's,9.988,9.655,16.991999999999997,47.85,16.897000000000002,5.196078431372549,9, Admis   ,2020
S1227,Emma,Smith,student227@university.com,Stud 228,1234,Female,23,GPR,Bachelor's,8.767000000000001,7.362999999999999,24.952,33.77,11.4854,1.4675324675324677,2, Echec   ,2020
S1228,Ali,Davis,student228@university.com,Stud 229,1234,Male,22,GPR,PhD,9.854,7.265000000000001,24.182,40.5675,16.3737,1.169230769230769,5, Admis   ,2020
S1229,Ahmed,Williams,student229@university.com,Stud 230,1234,Male,22,GESI,Master's,8.936,7.654000000000001,19.857,34.99,14.2874,1.051282051282051,8, Admis   ,2020
S1230,Emma,Davis,student230@university.com,Stud 231,1234,Male,21,GMP,High School,9.816,5.327000000000001,23.578,31.49,14.0422,2.849056603773585,8, Admis   ,2020
S1231,Maria,Davis,student231@university.com,Stud 232,1234,Male,18,GP,Master's,8.536,9.542,19.412,41.055,9.5832,3.925,9, Echec   ,2020
S1232,Maria,Smith,student232@university.com,Stud 233,1234,Male,24,GIT,High School,5.399000000000001,8.339,18.521,35.595,13.5708,2.6136363636363638,4, Admis   ,2020
S1233,Maria,Brown,student233@university.com,Stud 234,1234,Male,21,GM,PhD,7.01,8.088,22.199,35.004999999999995,11.9004,1.6515151515151516,10, Echec   ,2020
S1234,Maria,Jones,student234@university.com,Stud 235,1234,Female,22,GMP,PhD,8.233,9.632,20.303,35.667500000000004,14.767100000000005,5.113636363636363,7, Admis   ,2020
S1235,Maria,Jones,student235@university.com,Stud 236,1234,Male,20,GM,PhD,6.754000000000001,9.968000000000002,20.017000000000003,39.615,15.270800000000005,6.666666666666667,9, Admis   ,2020
S1236,Emma,Jones,student236@university.com,Stud 237,1234,Female,21,GE,Master's,6.367000000000001,5.817,19.202,38.8525,10.8551,4.290322580645161,7, Echec   ,2020
S1237,Emma,Johnson,student237@university.com,Stud 238,1234,Male,22,GMP,Bachelor's,7.887,8.745000000000001,20.411999999999995,25.71,12.550800000000002,2.786666666666666,1, Admis   ,2020
S1238,John,Smith,student238@university.com,Stud 239,1234,Female,24,GAM,Bachelor's,9.668,7.9,20.504,36.260000000000005,14.866400000000002,4.75,6, Admis   ,2020
S1239,Liam,Brown,student239@university.com,Stud 240,1234,Female,22,GE,Master's,5.175000000000001,7.305,21.577,26.0225,9.0265,3.6790123456790127,2, Echec   ,2020
S1240,Sara,Johnson,student240@university.com,Stud 241,1234,Female,18,GESI,Bachelor's,8.846,9.888,22.213,39.31,11.3613,3.446428571428572,7, Echec   ,2020
S1241,Omar,Williams,student241@university.com,Stud 242,1234,Female,23,GPR,PhD,8.614,9.251,26.799,29.875,14.907800000000002,2.8095238095238098,9, Admis   ,2020
S1242,Maria,Brown,student242@university.com,Stud 243,1234,Male,19,GIT,High School,9.82,8.484,19.853,23.705,10.2487,6.975,7, Echec   ,2020
S1243,Ali,Davis,student243@university.com,Stud 244,1234,Male,21,GE,High School,9.654000000000002,6.913,16.58,23.795,11.388400000000004,3.144578313253012,8, Echec   ,2020
S1244,Omar,Brown,student244@university.com,Stud 245,1234,Male,21,GE,PhD,8.811,8.33,13.626999999999995,38.18000000000001,10.6438,0.797752808988764,2, Echec   ,2020
S1245,Emma,Brown,student245@university.com,Stud 246,1234,Male,21,GIT,High School,7.602,7.658,25.902,30.442500000000003,9.6369,6.042553191489361,10, Echec   ,2020
S1246,Ali,Jones,student246@university.com,Stud 247,1234,Female,22,GM,Bachelor's,6.021000000000001,6.247,16.962,42.365,14.319,3.302325581395349,5, Admis   ,2020
S1247,Ali,Brown,student247@university.com,Stud 248,1234,Female,18,GMP,PhD,7.726000000000001,7.252,17.641,31.72,12.8678,1.5232558139534884,10, Admis   ,2020
S1248,Ali,Davis,student248@university.com,Stud 249,1234,Female,22,GM,Bachelor's,8.827,6.061,21.798,34.6125,14.2597,3.022222222222222,1, Admis   ,2020
S1249,John,Davis,student249@university.com,Stud 250,1234,Male,22,GIT,High School,9.478,7.502,23.768,40.43,16.2356,2.549019607843137,3, Admis   ,2020
S1250,Emma,Smith,student250@university.com,Stud 251,1234,Female,23,GESI,PhD,8.949,8.601,21.877,29.4975,10.6839,2.2375,1, Echec   ,2020
S1251,Ali,Brown,student251@university.com,Stud 252,1234,Male,20,GMP,PhD,5.976,5.183,16.87,45.5225,14.710300000000002,2.1666666666666665,2, Admis   ,2020
S1252,Maria,Jones,student252@university.com,Stud 253,1234,Female,18,GESI,Bachelor's,7.998000000000001,8.827,14.835999999999997,34.2825,10.7379,2.4375,4, Echec   ,2020
S1253,Ahmed,Brown,student253@university.com,Stud 254,1234,Female,21,GAM,PhD,6.6610000000000005,5.1000000000000005,21.621,45.5175,15.779899999999998,3.0000000000000004,6, Admis   ,2020
S1254,Ali,Williams,student254@university.com,Stud 255,1234,Female,19,GE,Master's,5.046,7.586,22.534,33.2375,13.680700000000002,2.8536585365853657,1, Admis   ,2020
S1255,John,Williams,student255@university.com,Stud 256,1234,Female,21,GESI,Bachelor's,6.001,7.867000000000001,28.909,32.675,15.090400000000002,0.85,9, Admis   ,2020
S1256,Omar,Jones,student256@university.com,Stud 257,1234,Female,22,GE,Master's,5.566,8.806000000000001,22.252,34.0725,14.1393,5.314814814814814,1, Admis   ,2020
S1257,Emma,Smith,student257@university.com,Stud 258,1234,Male,18,GESI,High School,9.214,8.805,19.879,37.5625,15.0921,3.523076923076923,8, Admis   ,2020
S1258,Liam,Smith,student258@university.com,Stud 259,1234,Female,24,GESI,Master's,6.293,7.087000000000001,13.035999999999998,32.91,11.865200000000002,2.7349397590361444,1, Echec   ,2020
S1259,John,Davis,student259@university.com,Stud 260,1234,Male,18,GPR,High School,6.423000000000001,5.332000000000001,14.712999999999996,35.4375,12.3811,2.980769230769231,1, Admis   ,2020
S1260,Ali,Davis,student260@university.com,Stud 261,1234,Male,18,GM,High School,9.8,8.468000000000002,20.116000000000003,32.8325,14.243300000000003,4.770491803278689,8, Admis   ,2020
S1261,Emma,Johnson,student261@university.com,Stud 262,1234,Male,20,GESI,High School,6.8950000000000005,7.555,27.25,35.125,15.364999999999998,0.8064516129032258,2, Admis   ,2020
S1262,Ahmed,Jones,student262@university.com,Stud 263,1234,Male,21,QHSEI,PhD,5.048,6.665000000000001,17.542,36.8575,10.6876,0.8414634146341464,1, Echec   ,2020
S1263,Ali,Brown,student263@university.com,Stud 264,1234,Male,20,GCI,Master's,6.4190000000000005,6.174,19.896,31.305,11.7302,3.391891891891892,7, Echec   ,2020
S1264,John,Jones,student264@university.com,Stud 265,1234,Male,24,GCI,Bachelor's,5.596,5.599,19.895,31.6175,9.6137,2.9746835443037973,1, Echec   ,2020
S1265,Sara,Johnson,student265@university.com,Stud 266,1234,Male,24,GPR,PhD,5.514,6.476000000000001,18.237,26.0925,11.2639,1.5733333333333337,4, Echec   ,2020
S1266,Maria,Davis,student266@university.com,Stud 267,1234,Male,23,GMP,Bachelor's,5.3870000000000005,7.292000000000001,16.861,28.955,11.699000000000002,2.8428571428571425,10, Echec   ,2020
S1267,Liam,Jones,student267@university.com,Stud 268,1234,Female,19,GAM,High School,7.966,7.388,23.998,26.3625,13.1429,3.893617021276596,10, Admis   ,2020
S1268,Omar,Jones,student268@university.com,Stud 269,1234,Female,23,GE,High School,5.947,7.914000000000001,21.512,36.4075,14.3561,2.2195121951219514,9, Admis   ,2020
S1269,John,Davis,student269@university.com,Stud 270,1234,Male,22,GPR,High School,6.806000000000001,6.812000000000001,19.975,42.3425,15.1871,2.8428571428571425,10, Admis   ,2020
S1270,Emma,Johnson,student270@university.com,Stud 271,1234,Male,20,QHSEI,PhD,9.31,9.599,26.56,35.065,16.106800000000003,3.9733333333333336,3, Admis   ,2020
S1271,Liam,Davis,student271@university.com,Stud 272,1234,Male,20,GIT,Bachelor's,7.122,7.479000000000001,19.245,34.5975,11.8221,3.759493670886076,6, Echec   ,2020
S1272,Liam,Smith,student272@university.com,Stud 273,1234,Female,23,GESI,Master's,9.578,7.119,24.137,29.84,14.134799999999998,5.267857142857143,10, Admis   ,2020
S1273,Liam,Brown,student273@university.com,Stud 274,1234,Female,22,GCI,PhD,7.490000000000001,5.241,23.230999999999995,29.5575,13.1039,3.0161290322580645,9, Admis   ,2020
S1274,Ali,Davis,student274@university.com,Stud 275,1234,Male,18,GMP,High School,6.994,7.995000000000001,18.108999999999995,29.270000000000003,12.4736,1.9402985074626864,4, Admis   ,2020
S1275,Maria,Johnson,student275@university.com,Stud 276,1234,Male,22,GMP,PhD,8.752,8.014000000000001,26.622000000000003,41.58,16.993599999999997,3.333333333333333,3, Admis   ,2020
S1276,Ali,Williams,student276@university.com,Stud 277,1234,Female,21,GMP,Master's,5.366,7.916,15.002,36.08,12.872799999999998,3.886792452830189,5, Admis   ,2020
S1277,Emma,Smith,student277@university.com,Stud 278,1234,Female,23,GM,PhD,5.447,9.438,14.400999999999998,30.0825,11.8737,1.620253164556962,7, Echec   ,2020
